cell,hexagon_geometry,entity_id,city_name,city_id,orders,scraping_point_hex_centroid,zone_name,longitude,latitude
29,"POLYGON ((5778348.307342574 19220709.00391631, 5778598.307342574 19220275.991214417, 5778348.307342574 19219842.978512526, 5777848.307342574 19219842.978512526, 5777598.307342574 19220275.991214417, 5777848.307342574 19220709.00391631, 5778348.307342574 19220709.00391631))",MJM_AT,Spittal,215,140.0,POINT (5778098.307342574 19220275.991214417),['Spittal_drau [3pl]'],5778098.307342574,19220275.991214417
79,"POLYGON ((5635681.606346385 19109566.731774524, 5635931.606346385 19109133.719072632, 5635681.606346385 19108700.70637074, 5635181.606346385 19108700.70637074, 5634931.606346385 19109133.719072632, 5635181.606346385 19109566.731774524, 5635681.606346385 19109566.731774524))",MJM_AT,Kufstein,239,110.0,POINT (5635431.606346385 19109133.719072632),,5635431.606346385,19109133.719072632
24,"POLYGON ((5717003.041556738 19396226.143956438, 5717253.041556738 19395793.131254546, 5717003.041556738 19395360.118552655, 5716503.041556738 19395360.118552655, 5716253.041556738 19395793.131254546, 5716503.041556738 19396226.143956438, 5717003.041556738 19396226.143956438))",MJM_AT,Leoben,235,113.0,POINT (5716753.041556738 19395793.131254546),['Leoben [3pl]'],5716753.041556738,19395793.131254546
33,"POLYGON ((5571382.208730899 19470369.523948915, 5571632.208730899 19469936.511247024, 5571382.208730899 19469503.498545133, 5570882.208730899 19469503.498545133, 5570632.208730899 19469936.511247024, 5570882.208730899 19470369.523948915, 5571382.208730899 19470369.523948915))",MJM_AT,Krems an der donau,236,89.0,POINT (5571132.208730899 19469936.511247024),,5571132.208730899,19469936.511247024
50,"POLYGON ((5659439.949487963 19713601.320101652, 5659689.949487963 19713168.30739976, 5659439.949487963 19712735.29469787, 5658939.949487963 19712735.29469787, 5658689.949487963 19713168.30739976, 5658939.949487963 19713601.320101652, 5659439.949487963 19713601.320101652))",FP_SK,Nove zamky,17,114.0,POINT (5659189.949487963 19713168.30739976),,5659189.949487963,19713168.30739976
63,"POLYGON ((5666125.739289825 19548560.808644336, 5666375.739289825 19548127.795942444, 5666125.739289825 19547694.783240553, 5665625.739289825 19547694.783240553, 5665375.739289825 19548127.795942444, 5665625.739289825 19548560.808644336, 5666125.739289825 19548560.808644336))",MJM_AT,Eisenstadt,254,134.0,POINT (5665875.739289826 19548127.795942444),,5665875.739289826,19548127.795942444
27,"POLYGON ((5602622.003301659 19267841.786728866, 5602872.003301659 19267408.774026975, 5602622.003301659 19266975.761325084, 5602122.003301659 19266975.761325084, 5601872.003301659 19267408.774026975, 5602122.003301659 19267841.786728866, 5602622.003301659 19267841.786728866))",MJM_AT,Voecklabruck,264,96.0,POINT (5602372.003301659 19267408.77402697),['Voecklabruck [3pl]'],5602372.003301659,19267408.77402697
61,"POLYGON ((5394339.650102041 19268038.976737082, 5394589.650102041 19267605.96403519, 5394339.650102041 19267172.9513333, 5393839.650102041 19267172.9513333, 5393589.650102041 19267605.96403519, 5393839.650102041 19268038.976737082, 5394339.650102041 19268038.976737082))",DJ_CZ,Klatovy,217,95.0,POINT (5394089.650102041 19267605.96403519),,5394089.650102041,19267605.96403519
429,"POLYGON ((3917509.7111932347 20269222.828922827, 3917759.7111932347 20268789.816220935, 3917509.7111932347 20268356.803519044, 3917009.7111932347 20268356.803519044, 3916759.7111932347 20268789.816220935, 3917009.7111932347 20269222.828922827, 3917509.7111932347 20269222.828922827))",PO_FI,Mantsala,233,91.0,POINT (3917259.7111932356 20268789.81622093),['Mantsala'],3917259.7111932356,20268789.81622093
431,"POLYGON ((3987390.5944547676 20221386.884625252, 3987640.5944547676 20220953.87192336, 3987390.5944547676 20220520.85922147, 3986890.5944547676 20220520.85922147, 3986640.5944547676 20220953.87192336, 3986890.5944547676 20221386.884625252, 3987390.5944547676 20221386.884625252))",PO_FI,Kirkkonummi,232,87.0,POINT (3987140.5944547676 20220953.87192336),,3987140.5944547676,20220953.87192336
20,"POLYGON ((4510094.477024706 19419169.584317263, 4510344.477024706 19418736.57161537, 4510094.477024706 19418303.55891348, 4509594.477024706 19418303.55891348, 4509344.477024706 19418736.57161537, 4509594.477024706 19419169.584317263, 4510094.477024706 19419169.584317263))",OP_SE,Eslov,258,164.0,POINT (4509844.477024706 19418736.571615368),['Eslov'],4509844.477024706,19418736.571615368
30,"POLYGON ((4203601.353385206 19595900.258435294, 4203851.353385206 19595467.245733403, 4203601.353385206 19595034.23303151, 4203101.353385206 19595034.23303151, 4202851.353385206 19595467.245733403, 4202927.17780599 19595598.577482656, 4202998.403820379 19595631.24752424, 4202980.86310999 19595691.563156802, 4203101.353385206 19595900.258435294, 4203601.353385206 19595900.258435294))",OP_SE,Mjölby,260,148.0,POINT (4203352.7926232405 19595466.594033),['Mjölby'],4203352.7926232405,19595466.594033
361,"POLYGON ((3414958.1148666684 20181762.082550503, 3415208.1148666684 20181329.069848612, 3414958.1148666684 20180896.05714672, 3414458.1148666684 20180896.05714672, 3414208.1148666684 20181329.069848612, 3414458.1148666684 20181762.082550503, 3414958.1148666684 20181762.082550503))",PO_FI,Raahe,237,69.0,POINT (3414708.1148666684 20181329.069848612),['Raahe'],3414708.1148666684,20181329.069848612
2210,"POLYGON ((5747709.815464354 19452181.92856426, 5747959.815464354 19451748.91586237, 5747709.815464354 19451315.90316048, 5747209.815464354 19451315.90316048, 5746959.815464354 19451748.91586237, 5747209.815464354 19452181.92856426, 5747709.815464354 19452181.92856426))",MJM_AT,Weiz,210,4.0,POINT (5747459.815464354 19451748.91586237),,5747459.815464354,19451748.91586237
64,"POLYGON ((5575776.349347987 19814809.417294472, 5576026.349347987 19814376.40459258, 5575776.349347987 19813943.39189069, 5575276.349347987 19813943.39189069, 5575026.349347987 19814376.40459258, 5575276.349347987 19814809.417294472, 5575776.349347987 19814809.417294472))",FP_SK,Zvolen,14,75.0,POINT (5575526.349347988 19814376.40459258),,5575526.349347988,19814376.40459258
119,"POLYGON ((3842026.8125750055 20182402.401486874, 3842276.8125750055 20181969.388784982, 3842026.8125750055 20181536.37608309, 3841526.8125750055 20181536.37608309, 3841276.8125750055 20181969.388784982, 3841526.8125750055 20182402.401486874, 3842026.8125750055 20182402.401486874))",PO_FI,Valkeakoski,229,57.0,POINT (3841776.812575006 20181969.388784982),,3841776.812575006,20181969.388784982
75,"POLYGON ((5589242.425104245 19537348.74820285, 5589492.425104245 19536915.735500958, 5589242.425104245 19536482.722799066, 5588742.425104245 19536482.722799066, 5588492.425104245 19536915.735500958, 5588742.425104245 19537348.74820285, 5589242.425104245 19537348.74820285))",MJM_AT,Korneuburg,261,81.0,POINT (5588992.425104245 19536915.73550096),,5588992.425104245,19536915.73550096
439,"POLYGON ((3544733.261141008 20091995.11658144, 3544983.261141008 20091562.10387955, 3544733.261141008 20091129.091177657, 3544233.261141008 20091129.091177657, 3543983.261141008 20091562.10387955, 3544233.261141008 20091995.11658144, 3544733.261141008 20091995.11658144))",PO_FI,Pietarsaari,224,61.0,POINT (3544483.2611410087 20091562.10387955),['Pietarsaari'],3544483.2611410087,20091562.10387955
50,"POLYGON ((7471021.854879005 21070543.52897878, 7471271.854879005 21070110.51627689, 7471021.854879005 21069677.503574997, 7470521.854879005 21069677.503574997, 7470271.854879005 21070110.51627689, 7470521.854879005 21070543.52897878, 7471021.854879005 21070543.52897878))",EF_GR,Rodos,26,12.0,POINT (7470771.854879004 21070110.51627689),,7470771.854879004,21070110.51627689
220,"POLYGON ((7202390.002813016 20361782.441872958, 7202640.002813016 20361349.429171067, 7202390.002813016 20360916.416469175, 7201890.002813016 20360916.416469175, 7201640.002813016 20361349.429171067, 7201890.002813016 20361782.441872958, 7202390.002813016 20361782.441872958))",EF_GR,Chalkida,28,12.0,POINT (7202140.002813016 20361349.42917107),,7202140.002813016,20361349.42917107
